scenario,doc_id,coding_id,AE01,AE02,AE03,AE04,AE05,AE06,AE07,CS01,CS02,CS03,CS04,CT01,CT02,CT03,CT04,DP01,GN01,GN02,GN03,GN04,MP01,MP02,MP03,PT01,PT02,PT03,PT04,PT05,PT06,PT07,PT08,PT09,PT10,PT11,PT12,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,VB01,VB02,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11
fm,text41,CT01 CT04 PT03 CT01 CT02 CT01 RS01 VT05 VT03,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
fm,text42,AE01 AE02 PT04 PT01 RS06 CS03 VT01 VB01 VT05,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
fm,text43,AE04 RS05 VT01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text44,AE02 PT02 AE04 RS01 VT01 VT09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
fm,text45,AE01 AE02 PT01 PT01 PT04 PT01 RS07 RS05 RS07 RS07 VT01 VT05 VT06 VT02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
fm,text46,MP03 PT04 PT03 RS02 VT01 VT05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text47,AE02 AE02 AE04 PT10 CT01 CT04 PT11 RS02 VT01 VT01 PT10 GN03,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text48,AE01 AE02 PT11 PT11 PT04 MP02 RS01 VT01 VT08 PT10 VT05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
fm,text49,CT03 AE01 AE02 MP02 PT08 MP02 MP01 MP01 RS01 VT02 DP01 VT07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fm,text5,AE05 AE05 PT08 PT12 PT01 VT06 MP03 AE02 AE01 AE04 VT06 GN03,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fm,text51,AE07 AE01 AE01 AE01 PT08 PT04 PT02 PT08 CS01 CT01 AE07 AE01 AE01 GN02 VT01 VT03 GN03 VT06,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
fm,text52,AE01 AE04 AE04 RS02 PT03 MP02 PT01 AE04 AE02 VB01 RS01 AE01 RS01 RS01 RS01 VB01 VT09 VT09 VT04,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
fm,text53,AE01 MP01 PT08 PT03 PT04 RS01 CT01 VT06 VT05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fm,text54,CT01 AE02 PT12 PT04 RS03 RS02 VT03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fm,text55,AE02 CT01 PT09 RS02 VT05 VT05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fm,text56,GN02 VB01 GN02 RS02 RS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fm,text57,AE01 AE02 AE06 AE04 GN02 CT01 MP03 VT05 VT09 VT06 VT02 VT05,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
fm,text58,AE01 AE01 PT01 RS01 VT09 VT09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fm,text59,AE02 AE02 AE02 PT02 PT11 PT12 RS01 RS02 RS01 VT09 VT04 VT11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
fm,text6,AE03 AE07 AE07 AE02 MP02 PT02 CT01 MP02 CS03 CT01 CT03 VT08 VT06 GN03,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
fm,text61,MP01 CT01 AE01 MP02 CT01 PT02 RS02 RS01 VT01 VT05 VT07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
fm,text62,AE04 GN02 PT11 RS05 VT01 VB01 VB02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
fm,text63,MP01 AE01 CT01 PT03 RS02 VT05 VT05 VT03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
fm,text64,AE02 PT04 CT01 RS01 VT01 VT05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text65,AE01 AE02 PT01 PT06 RS05 RS08 VT01 VT04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
fm,text66,AE02 AE01 PT08 PT02 PT08 PT02 RS08 VT06 VT03 PT10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
fm,text67,AE02 AE01 PT02 RS05 RS08 AE02 AE01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text69,AE01 AE02 CT03 PT01 PT01 MP02 PT05 AE04 CT01 CT01 CT01 CT03 CT03 VT01 VT11 VT05 VT11,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
fm,text7,VB02 RS07 RS07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fm,text70,AE01 AE01 PT09 PT02 PT03 MP02 PT02 CT01 VT05 VT06 VT07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
fm,text71,AE02 AE02 CT01 PT10 PT03 PT02 CT01 RS01 PT10 VT03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fm,text72,AE01 AE07 GN04 PT10 RS01 PT10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text73,AE02 AE04 AE01 AE02 PT06 PT03 PT05 PT05 CT02 RS01 DP01 CS03 VT03 DP01 VT02 VT03,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
fm,text74,MP01 MP03 PT01 CT01 PT04 CT01 MP03 VT05 GN03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fm,text75,AE04 AE02 PT03 RS01 VT09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fm,text76,AE02 AE02 PT11 PT01 PT04 RS02 RS08 CS04 VT09 VT01 GN03 VT08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
fm,text77,AE02 AE01 MP02 RS01 AE01 VT09 VT06 VT08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
fm,text78,VB01 VB01 PT11 RS04 AE06 VT01 GN03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
fm,text79,CT01 PT04 CT01 PT10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text8,AE01 AE01 AE04 AE02 AE02 MP01 AE07 AE07 AE07 PT04 PT03 PT12 CS03 PT11 PT09 RS08 CT01 MP03 RS05 RS07 VT09 VT01 VT04 VT08 VT05,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
fm,text80,AE06 AE04 AE03 PT04 MP03 RS01 VB01 CS01 GN02,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fm,text81,GN02 GN02 GN04 PT04 GN02 RS04 RS01 RS04 GN03 VT05 VT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text82,MP02 VT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text83,AE01 AE02 CT01 CT02 RS05 RS07 VT01 VT03 VT02,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
fm,text84,AE02 CT01 MP02 CT01 MP02 CT02 RS02 CT03 CS03 AE02 VT11 VB01 GN03 VT05,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
fm,text85,GN02 PT09 RS02 AE06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text86,MP03 VB01 AE02 AE05 PT02 PT11 AE02 RS01 RS01 RS01 VT04 VT04 VT09 VT04 VT01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
fm,text87,AE01 AE04 AE02 PT02 CT02 CT02 CT01 RS02 RS01 MP02 VT07 VT07 VT07,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fm,text88,AE01 AE01 PT11 PT04 RS05 VT01 GN02 CS02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text89,AE01 AE01 PT05 PT05 CT01 RS01 RS02 VT07 VT05 VT06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
fm,text9,AE01 AE02 CT04 RS04 PT11 PT05 PT01 MP03 PT05 MP03 RS02 AE06 VT07 VT07 VT05 CS02,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
fm,text90,AE01 PT12 PT04 RS01 VT04 VT05 VT05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
fm,text91,AE01 AE02 AE01 PT11 CT01 AE04 AE04 AE04 RS01 VT01 CT01 MP01 CT01,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text92,AE01 AE02 PT01 PT02 PT10 PT03 RS01 CT01 VT01 GN03 RS01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text93,AE01 AE04 MP01 PT02 PT02 PT03 PT01 RS02 RS01 VT05 VT07 VT07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
fm,text94,AE01 AE02 PT03 PT02 CT01 CT02 PT10,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text95,AE01 CT01 CT01 CT01 AE04 PT10 CS02 CS03 PT08 RS01 RS02 VT01 GN03 VT01 VT05 GN03,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text96,AE01 AE02 AE04 MP03 CT01 PT05 RS01 CT01 MP03 VB01,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fm,text97,AE01 AE07 AE01 AE07 AE02 PT04 PT01 RS02 VT01 VT05 VT01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text98,AE06 VB02 PT08 PT08 PT04 PT12 RS01 VT03 MP03 GN03 VT05 VT03 VT01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
fm,text99,AE01 AE02 CT01 PT02 PT02 RS05 RS05 VT06 VT05 VT06,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mf,text1,AE01 CT04 AE02 PT11 MP02 PT11 RS02 VT01 VT05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mf,text10,CS01 GN01 AE04 PT04 PT03 PT03 GN01 RS01 RS01 RS01 VT09 VT09 VT09,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mf,text100,AE01 AE03 PT12 PT08 RS05 RS08 VT06 VT05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
mf,text101,CS01 PT01 CT01 AE04 MP03 MP03 CT01 RS01 VT01 VB01 VT11 VT11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
mf,text102,PT06 PT02 PT09 RS02 RS01 AE01 VB01 VB01 VB01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mf,text103,AE01 AE02 AE03 AE03 CT04 AE04 CT01 PT10 CS01 GN04 RS03 RS03 RS03 RS05 RS01 CS03 CS04 DP01 CS04 VT05 VT05 VT08 GN01 CS02 CS01 VT03 RS03,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
mf,text104,CT03 AE04 AE04 AE05 AE01 AE03 AE03 AE01 AE01 AE01 AE02 AE02 CT03 CT03 AE05 PT07 PT01 MP02 MP02 PT01 PT03 PT01 MP02 MP03 PT02 CT01 CT02 CT01 CT02 RS01 RS01 RS08 RS01 RS02 CT04 VT05 VT08 VT06 VT11 MP02 VT07 VT03 CT04 VT08,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1
mf,text105,AE01 AE03 MP01 AE02 CT04 AE02 AE01 AE02 RS05 RS07 RS05 RS05 DP01 RS05 RS07 RS05 RS08 RS06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mf,text106,AE05 AE01 MP02 PT01 AE01 RS02 MP01 VT07 VT08 VT01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
mf,text107,AE02 AE04 CT01 AE04 AE04 PT01 PT06 CS01 VT11 PT05 RS08 VT09 VT08 VT11 VT03,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
mf,text108,AE01 AE02 AE02 AE02 AE01 AE01 AE01 RS04 PT02 CT02 MP02 PT05 PT05 PT01 PT03 PT04 RS05 RS07 VT04 VT04 VT09 VT09 CT01 VT09 AE04 MP03,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mf,text109,AE05 AE02 AE01 PT09 CS02 CS02 RS01 GN01 GN01 VT06 VT07 VT05,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
mf,text11,CT04 RS03 PT03 PT04 CS01 VT11 CT04 VT06 GN01 GN01 GN01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
mf,text110,AE01 AE02 MP02 PT02 PT09 PT09 PT07 MP02 CT01 CT01 RS01 MP02 VT05 VT09 CT01 VT09 VT02 MP03,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
mf,text111,PT02 AE01 PT01 PT02 MP03 AE04 MP03 CT01 VT09,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mf,text112,AE01 MP01 PT10 MP02 PT01 RS01 RS02 RS01 RS01 RS02 VT05 VT01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mf,text113,AE01 CS01 AE02 AE04 AE03 PT10 CS01 PT01 RS08 CS04 CT03 CT04 VT10 PT10 GN01 CS04,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mf,text114,AE01 AE01 PT03 GN01 RS05 VT05 CS02 DP01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mf,text115,VB01 AE04 AE03 PT02 PT03 MP02 PT04 PT04 PT04 CT01 MP03 PT08 GN01 VT05 VT08 VT05 VT05 VT06,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
mf,text116,AE01 CT02 PT08 CT01 CT02 PT10 GN01 GN01 CT04 RS02 VT09 VT05 VT06 VT06 VT05 PT10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
mf,text117,AE01 AE05 MP03 AE01 AE03 GN01 GN01 GN01 MP02 MP02 RS02 RS01 AE04 VT05 CT01 MP01 MP01,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mf,text118,AE01 AE01 AE01 AE03 PT03 PT01 CT01 DP01 PT01 AE03 RS05 VT09 VT05 GN01 VT09 VT08 VT11 VB01 VB01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
